DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
07-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.8,99.65,234.008,13.621,100,%,30.792,85.593,2.202,260,"39,391","3,475",,production,OP
08-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.841,99.65,233.978,13.768,97.91667,%,30.864,87.547,2.273,259,"39,158","3,463",,production,OP
09-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.895,99.65,234.103,13.688,100,%,30.792,86.661,2.202,263,"39,567","3,489",,production,OP
10-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.933,99.653,234.11,13.672,100,%,30.823,87.178,2.248,262,"38,864","3,474",,production,OP
11-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.982,99.656,234.231,13.734,100,%,30.751,86.807,2.201,261,"38,706","3,486",,production,OP
12-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.926,99.654,234.158,13.757,100,%,30.768,87.105,2.229,261,"38,671","3,589",,production,OP
13-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,264.943,99.65,234.234,13.698,100,%,30.708,86.802,2.168,257,"38,618","3,476",,production,OP
14-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.002,99.65,234.281,13.777,100,%,30.721,86.858,2.197,259,"38,584","3,478",,production,OP
15-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.066,99.653,234.323,13.784,100,%,30.742,87.155,2.204,257,"37,868","3,486",,production,OP
16-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.104,99.654,234.399,13.728,100,%,30.705,86.388,2.169,259,"38,086","3,540",,production,OP
17-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.181,99.65,234.498,13.709,100,%,30.683,85.552,2.137,262,"38,191","3,461",,production,OP
18-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.28,99.649,234.432,13.978,100,%,30.848,88.548,2.211,264,"38,355","3,454",,production,OP
19-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.242,99.649,234.431,13.947,100,%,30.811,88.201,2.234,264,"38,693","3,463",,production,OP
20-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.218,99.64,234.451,13.88,100,%,30.767,88.099,2.176,271,"39,567","3,750",,production,OP
21-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.192,99.638,234.438,13.844,100,%,30.754,88.395,2.174,274,"39,882","3,525",,production,OP
22-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.24,99.637,234.485,13.749,100,%,30.755,86.348,2.106,258,"39,059","3,476",,production,OP
23-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.14,99.641,234.417,13.845,99.99409,%,30.723,87.489,2.156,230,"35,767","3,197",,production,OP
24-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.875,99.642,234.431,13.996,79.22343,%,31.444,88.508,2.868,195,"30,083","2,999",,production,OP
25-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.985,99.652,234.418,13.987,81.28986,%,31.567,88.216,2.825,250,"37,832","3,438",,production,OP
26-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.732,99.648,234.597,13.789,100,%,32.134,86.096,2.104,270,"39,629","3,566",,production,OP
27-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.556,99.661,234.457,14.079,100,%,31.099,88.563,2.304,274,"39,429","3,494",,production,OP
28-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.454,99.659,234.64,13.893,100,%,30.814,86.812,2.194,261,"34,984","3,476",,production,OP
29-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.451,99.658,234.569,14.061,97.82609,%,30.881,88.545,2.24,250,"35,983","3,311",,production,OP
30-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.694,99.646,234.629,13.974,97.91667,%,31.065,88.203,2.199,258,"37,200","3,495",,production,OP
31-Mar-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.436,99.647,234.616,13.924,100,%,30.821,87.967,2.17,262,"37,167","3,462",,production,OP
01-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.444,99.635,234.652,13.869,100,%,30.792,88.015,2.195,251,"36,784","3,426",,production,OP
02-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.512,99.629,234.753,13.91,100,%,30.76,88.256,2.205,256,"37,323","3,426",,production,OP
03-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.563,99.627,234.772,14.066,100,%,30.791,88.514,2.175,254,"36,480","3,405",,production,OP
04-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.495,99.62,234.782,14.052,100,%,30.713,88.424,2.155,253,"36,857","3,398",,production,OP
05-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.446,99.619,234.77,14.002,100,%,30.676,88.34,2.135,252,"36,772","3,373",,production,OP
06-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.324,99.618,234.661,14,100,%,30.663,88.052,2.139,252,"36,654","3,419",,production,OP
07-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.097,99.496,234.516,13.92,100,%,30.581,88.265,2.063,250,"36,392","3,176",,production,OP
08-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.079,99.599,234.546,13.934,100,%,30.533,88.151,2.013,252,"36,481","3,187",,production,OP
09-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.088,99.599,234.613,13.877,100,%,30.475,87.264,1.963,251,"36,395","3,177",,production,OP
10-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.066,99.599,234.612,13.855,100,%,30.454,87.104,1.92,248,"36,319","3,190",,production,OP
11-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.053,99.599,234.607,13.811,100,%,30.446,86.843,1.913,249,"36,177","3,176",,production,OP
12-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.086,99.599,234.585,13.828,100,%,30.501,86.635,1.966,250,"36,522","3,174",,production,OP
13-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.543,99.614,234.991,13.964,100,%,30.552,87.868,1.996,249,"37,369","3,218",,production,OP
14-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.971,99.636,235.3,14.085,100,%,30.671,87.43,2.11,250,"37,532","3,334",,production,OP
15-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.361,99.655,235.577,14.297,97.91667,%,30.784,88.702,2.211,250,"37,040","3,375",,production,OP
16-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.54,99.667,235.692,14.344,100,%,30.848,88.763,2.237,252,"37,473","3,460",,production,OP
17-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.76,99.674,235.848,14.468,97.91667,%,30.912,88.944,2.305,255,"37,880","3,484",,production,OP
18-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.134,99.688,236.166,14.492,97.91667,%,30.968,88.92,2.351,252,"37,572","3,550",,production,OP
19-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.191,99.697,236.206,14.54,97.91667,%,30.984,88.991,2.385,255,"36,786","3,585",,production,OP
20-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.032,99.69,236.05,14.564,100,%,30.982,89.007,2.367,256,"37,127","3,593",,production,OP
21-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.937,99.688,235.97,14.522,100,%,30.967,88.975,2.34,258,"37,945","3,413",,production,OP
22-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.836,99.682,235.904,14.498,100,%,30.931,88.956,2.312,258,"37,734","3,489",,production,OP
23-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.739,99.68,235.857,14.491,100,%,30.882,88.872,2.285,269,"38,970","3,451",,production,OP
24-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.621,99.68,235.808,14.497,100,%,30.814,88.842,2.251,268,"38,811","3,443",,production,OP
25-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.575,99.68,235.768,14.429,100,%,30.806,88.614,2.23,266,"38,446","3,483",,production,OP
26-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.536,99.674,235.753,14.418,100,%,30.783,88.686,2.224,265,"38,336","3,425",,production,OP
27-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.511,99.668,235.771,14.398,100,%,30.74,88.504,2.18,267,"38,421","3,438",,production,OP
28-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.482,99.663,235.819,14.327,100,%,30.663,87.848,2.12,266,"38,222","3,407",,production,OP
29-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.478,99.659,235.787,14.382,100,%,30.691,88.012,2.119,266,"38,133","3,335",,production,OP
30-Apr-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.59,99.653,235.734,14.373,100,%,30.856,88.58,2.138,267,"38,284","3,294",,production,OP
01-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.43,99.649,235.697,14.362,100,%,30.733,88.669,2.136,267,"38,060","3,291",,production,OP
02-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.389,99.641,235.695,14.371,100,%,30.694,88.633,2.12,265,"37,707","3,279",,production,OP
03-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.317,99.638,235.74,14.286,100,%,30.577,87.484,2.036,261,"37,647","3,269",,production,OP
04-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.288,99.631,235.734,14.223,100,%,30.555,87.349,2.004,256,"37,262","3,293",,production,OP
05-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.279,99.626,235.721,14.259,100,%,30.558,87.383,1.992,256,"37,458","3,285",,production,OP
06-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.274,99.618,235.774,14.216,100,%,30.5,87.062,1.926,251,"36,700","3,285",,production,OP
07-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.239,99.616,235.656,14.248,100,%,30.584,88.151,2,252,"36,547","3,273",,production,OP
08-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.229,99.609,235.655,14.294,100,%,30.573,88.192,2,249,"37,110","3,270",,production,OP
09-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.206,99.607,235.693,14.236,100,%,30.512,87.476,1.96,250,"36,304","3,278",,production,OP
10-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.193,99.6,235.689,14.296,100,%,30.503,87.781,1.953,250,"36,397","3,270",,production,OP
11-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.157,99.598,235.709,14.218,100,%,30.449,86.988,1.895,250,"36,359","3,256",,production,OP
12-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.14,99.589,235.698,14.24,100,%,30.442,86.387,1.873,249,"36,249","3,251",,production,OP
13-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.434,99.583,235.669,14.233,100,%,30.765,88.062,1.924,247,"35,873","3,230",,production,OP
14-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.665,99.576,235.627,14.246,100,%,31.038,88.332,1.975,219,"31,744","3,242",,production,OP
15-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.656,99.57,235.618,14.274,100,%,31.038,88.086,1.932,219,"31,669","3,230",,production,OP
16-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.654,99.57,235.623,14.257,100,%,31.031,87.993,1.91,220,"31,763","3,226",,production,OP
17-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.663,99.566,235.633,14.27,100,%,31.03,88.051,1.909,220,"31,791","3,221",,production,OP
18-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.646,99.559,235.747,14.216,100,%,30.899,87.234,1.823,218,"31,784","3,217",,production,OP
19-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.601,99.558,235.592,14.281,100,%,31.009,87.621,1.873,219,"31,728","3,210",,production,OP
20-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.574,99.554,235.557,14.391,100,%,31.017,88.467,1.898,219,"31,640","3,203",,production,OP
21-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.55,99.55,235.587,14.348,100,%,30.963,87.483,1.867,216,"31,601","3,245",,production,OP
22-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.32,99.552,235.514,14.313,100,%,30.806,87.725,1.897,213,"31,157","3,554",,production,OP
23-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.901,99.551,235.455,14.364,100,%,30.446,88.217,1.901,202,"30,666","3,230",,production,OP
24-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.18,99.543,235.497,14.301,100,%,30.683,87.653,1.839,216,"31,778","3,639",,production,OP
25-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.816,99.543,235.357,14.362,100,%,30.458,88.271,1.884,204,"30,027","3,391",,production,OP
26-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.736,99.54,235.327,14.379,100,%,30.41,88.286,1.885,211,"30,954","3,350",,production,OP
27-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.655,99.537,235.325,14.36,97.91667,%,30.33,87.854,1.841,206,"30,106","3,334",,production,OP
28-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.601,99.529,235.277,14.309,97.91667,%,30.323,87.692,1.836,210,"30,888","3,695",,production,OP
29-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.556,99.528,235.234,14.329,100,%,30.322,87.43,1.828,213,"31,325","3,496",,production,OP
30-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.527,99.523,235.184,14.401,100,%,30.343,88.24,1.858,211,"31,172","3,626",,production,OP
31-May-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.5,99.519,235.246,14.363,97.91667,%,30.253,87.285,1.779,210,"31,042","3,288",,production,OP
01-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.502,99.519,235.247,14.236,100,%,30.255,86.692,1.785,212,"31,605","3,575",,production,OP
02-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.522,99.516,235.28,14.212,100,%,30.241,85.902,1.725,212,"31,656","3,576",,production,OP
03-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.472,99.509,235.181,14.367,100,%,30.291,88.101,1.814,210,"31,240","3,522",,production,OP
04-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.448,99.508,235.176,14.425,100,%,30.272,87.948,1.814,210,"31,051","3,407",,production,OP
05-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.445,99.508,235.279,14.3,100,%,30.167,85.889,1.743,210,"30,588","3,275",,production,OP
06-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.492,99.506,235.306,14.313,100,%,30.186,86.121,1.723,209,"30,499","3,277",,production,OP
07-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,22.82,268.385,99.472,236.121,14.029,74.92783,%,32.264,86.136,3.487,158,"23,690","2,934",,production,OP
08-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.59,99.496,235.182,14.451,98.83031,%,30.408,87.988,1.893,208,"30,190","3,289",,production,OP
09-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.699,99.49,235.309,14.555,100,%,30.389,88.255,1.862,209,"30,361","3,241",,production,OP
10-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.727,99.498,235.367,14.552,100,%,30.36,88.117,1.854,207,"30,120","3,171",,production,OP
11-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.742,99.499,235.387,14.588,100,%,30.356,88.072,1.786,205,"29,900","3,447",,production,OP
12-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.77,99.494,235.429,14.592,100,%,30.341,87.958,1.815,206,"30,045","3,177",,production,OP
13-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.642,99.484,235.272,14.592,100,%,30.37,88.372,1.844,203,"29,322","3,152",,production,OP
14-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.588,99.478,235.269,14.451,100,%,30.319,87.961,1.803,200,"29,051","3,312",,production,OP
15-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.563,99.478,235.231,14.474,100,%,30.332,88.04,1.812,200,"29,020","3,229",,production,OP
16-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.541,99.471,235.249,14.533,100,%,30.292,87.906,1.785,198,"28,720","3,276",,production,OP
17-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.501,99.469,235.209,14.478,100,%,30.292,87.516,1.765,197,"28,851","3,293",,production,OP
18-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,265.884,99.463,235.267,14.443,100,%,30.617,87.909,1.756,197,"28,681","3,230",,production,OP
19-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.289,99.473,235.489,14.522,100,%,30.8,88.063,1.812,194,"28,807","3,147",,production,OP
20-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.153,99.496,235.704,14.752,100,%,30.449,88.556,1.89,200,"29,527","3,244",,production,OP
21-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.455,99.512,236.026,14.709,100,%,30.429,87.42,1.893,198,"29,476","3,315",,production,OP
22-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.717,99.524,236.145,14.826,100,%,30.573,88.504,1.984,202,"29,887","3,359",,production,OP
23-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.008,99.537,236.365,14.848,100,%,30.643,88.557,2.049,200,"29,531","3,402",,production,OP
24-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.257,99.545,236.559,14.943,100,%,30.698,88.711,2.092,200,"29,484","3,439",,production,OP
25-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.513,99.553,236.734,15.135,100,%,30.779,88.991,2.157,200,"29,406","3,513",,production,OP
26-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.744,99.564,237.024,15.024,100,%,30.72,87.331,2.114,196,"28,608","3,500",,production,OP
27-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,268.113,99.569,237.115,15.165,100,%,30.998,88.874,2.192,198,"28,936","3,549",,production,OP
28-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.749,99.566,237.002,15.113,100,%,30.747,88.193,2.136,210,"30,633","3,638",,production,OP
29-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.861,99.554,236.828,15.174,100,%,31.033,88.96,2.151,209,"30,059","3,490",,production,OP
30-Jun-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.5,99.554,236.782,15.089,100,%,30.718,88.209,2.098,211,"30,111","3,388",,production,OP
01-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.346,99.552,236.768,14.992,100,%,30.578,86.957,2.034,195,"28,874","3,608",,production,OP
02-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.277,99.556,236.724,14.986,100,%,30.553,86.891,2.008,239,"35,233","3,358",,production,OP
03-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.157,99.549,236.478,15.065,100,%,30.679,88.699,2.039,238,"35,008","3,358",,production,OP
04-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,267.005,99.544,236.405,15.035,100,%,30.6,88.554,2.012,234,"34,379","3,309",,production,OP
05-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.963,99.54,236.418,15.061,100,%,30.545,88.416,1.96,232,"34,232","3,210",,production,OP
06-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.952,99.54,236.365,15.067,100,%,30.588,88.814,1.989,230,"33,896","3,210",,production,OP
07-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.918,99.54,236.414,15.009,100,%,30.504,88.447,1.927,229,"33,579","3,293",,production,OP
08-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.913,99.54,236.393,14.947,100,%,30.52,88.479,1.928,226,"33,361","3,072",,production,OP
09-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.902,99.537,236.407,14.854,100,%,30.495,88.083,1.927,225,"32,997","2,959",,production,OP
10-Jul-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,M?RSK INSPIRER,24,266.886,99.532,236.405,15.02,97.91667,%,30.481,88.163,1.923,218,"31,908","2,934",,production,OP
